Date,User,Tweet
2022-10-26 18:47:57+00:00,lanrey2406,"@renoomokri I seriously hope and pray Obi is not playing scripts for us, Yes am Obidient but then we cant really trust these politicians, yearning for a better Nigeria deep down as fuck and I hope Obi is not IPOB Dog, just One better Nigeria irrespective of clan or tribe."
2022-10-26 18:47:36+00:00,BenueMentor,@tonyezihie @kennyadewole @PeterObi @atiku @officialABAT @OselokaHObaze @doyinokupe @realkenokonkwo @YarKafanchan @ChigozieIAlex @BYPO4PO @Coalitionforpo @LawyersObi4Obi @MrUchella @itzz_blitz1 @ObiDientTvHQ @ObiFlagboy @Okoz @NanaKazaure 😂😂
2022-10-26 18:47:32+00:00,Prince_Bamidele,@adamugarba Who still dey listen to Mumu self ?
2022-10-26 18:47:29+00:00,Egbedile,"Just few days after Peter Obi's visit,they have seen the light. 
Benue is now #Obidient 

US EMBASSY|N500|CBN GOVERNOR|INEC https://t.co/PcP0GpqXk3"
2022-10-26 18:47:29+00:00,ajamu86,@ianbremmer Divided States of America 😱 DSA
2022-10-26 18:47:23+00:00,LegacyNgLimited,@OmarxxCastro @AbdulMahmud01 I sure did and it's quite enlightening and we'll composed.
2022-10-26 18:47:15+00:00,Stkeypoint,@dhhanieey Stay safe bro
2022-10-26 18:47:04+00:00,fortunedude_,We do bro https://t.co/6Wj3Fhoxvy
2022-10-26 18:47:04+00:00,ahmani_jay,@ObuluAnthony @tweetsbyzyl 😂
2022-10-26 18:47:04+00:00,Stanford_CFC,@Osato05 @Podolski148 @BarcaPrincipal If no be say you be Obidient I for send your own thunder
2022-10-26 18:46:53+00:00,oluwakeup_tobi,@FCBarcelona beat Bayern tonight for the pride
2022-10-26 18:46:44+00:00,harryofido,"Barca down
Tottenham to go"
2022-10-26 18:46:32+00:00,ahmani_jay,@Bwehfuk2 @tweetsbyzyl 😂
2022-10-26 18:46:27+00:00,Udy_fa,@Olivealmasyre2 @LikhonaIzulu I can’t even see any mistake here… she posted a pic she took putting on his clothes and tagged his biz page just like she does to every other brand.. what’s the fuss about? Because we voted her we now have the right to tell her who roll with or not?
2022-10-26 18:46:20+00:00,efe_nosa14,"@nobleman04n2 It's not a hood thing.
I forgot not everyone is from my side of the country.
Kpoko 4 U, is like honouring distinguished comrades with 21 gun salute.
But, it's all good.
We're Obidient, and together we will make Nigeria great again."
2022-10-26 18:45:56+00:00,Ecloud_Shelters,@Oyinkitana Omo…..
2022-10-26 18:45:28+00:00,NwanneRichard,"@fizzbell21 @Naija_PR 🤣🤣🤣🤣🤣

This guy na criminal...make una call police"
2022-10-26 18:45:07+00:00,obidient_child,@urchilla01 @_MumJeans Amen
2022-10-26 18:44:46+00:00,MissObidient,@DeliaMary Thank you!!!
2022-10-26 18:44:41+00:00,Peter_Obidient,@General_Oluchi JSS1😀. You'll add cutlass for male and Hoe for female then broom and toiletries.
2022-10-26 18:44:14+00:00,Ecloud_Shelters,"@Naija_PR The one wey I advice 4 months ago, I see am last week with belle for the same guy. 😂😂
I swear, this isn’t a lie…"
2022-10-26 18:44:13+00:00,Stkeypoint,"If Nigeria's image globally is something to write home about, will this issue with Ekweremadu linger like this? Ask what if it were an American? https://t.co/RUGF3vAH4k"
2022-10-26 18:44:12+00:00,oluwakeup_tobi,@Tewogbola14 @seyiamakinde @KizzDaniel @aysugaofficial @NGSuper_Falcons @trendyfaith @OgaNlaMedia @TheNWFL @SureBlaqBoi_ @Ahmedmusa718 @thenff @FIFAWWC Head up girl.... The future is bright
2022-10-26 18:44:06+00:00,obidient_child,@Arakunrin02 @obidient_child
2022-10-26 18:43:51+00:00,MrAyotee,"@DeleFarotimi Walahi, na every 7 seconds dem go dey go commercial break

Rufai go say we'll back tire"
2022-10-26 18:43:39+00:00,johntoby007,@AllFactsNewsNG Haaa..... see facts and figures. How can Nigeria be borrowing when we are loosing this much????
2022-10-26 18:43:04+00:00,oluwakeup_tobi,@brfootball No be CR7 I see wey dem use rope tie ham down at the end of this video
2022-10-26 18:42:52+00:00,Obidientsuppor1,@Arakunrin02 @Obidientsuppor1
2022-10-26 18:42:48+00:00,Toyinolabamiji1,It's good to know that one of BAT supporters has acknowledged that Peter Obi is competent! https://t.co/38jLfFlMxT
2022-10-26 18:42:38+00:00,Matt_Odili,"my heart swelled with Joy

Obi is coming. https://t.co/tOjDdUJhs8"
2022-10-26 18:42:33+00:00,Aile_Tony,@Makavelli275 even small yansh dey shake o
2022-10-26 18:42:28+00:00,LegacyNgLimited,@OmarxxCastro @AbdulMahmud01 A very interesting piece you have there.
2022-10-26 18:41:58+00:00,OluwaferanmiMi7,"If as a child of God you are making sense to the world, then there is an app in your spirit software that needs troubleshooting!. When you are compromising and diluting the standard of the word to make sense to the world.. then  ""unfortunately faithfulness has stopped working"""
2022-10-26 18:41:56+00:00,TryNaija,"Nigeria, Venezuela Sign MoU On Protection, Promotion Of Human Rights – Nigeria News October 26, 2022 – NNN NEWS NIGERIA https://t.co/H6b9JckVdk"
2022-10-26 18:41:30+00:00,Miscreantlife1,@ruffydfire Ambush 🤣
2022-10-26 18:41:21+00:00,Chestan5,"I just blocked reno… omo, e sweet for body ooo. #OBIdient #blockreno https://t.co/6bPerHdEvg"
2022-10-26 18:41:14+00:00,Alay3luwa,@TheQueenAminat Wo go and eat your cake! Limme! No let me post your number for Obidient group ooo.
2022-10-26 18:41:12+00:00,worldAdamu666,"@Ceephic @bonnypumping Bro they made him up and they can bring him down if tries to fuck them up,I prefer he work underground and his voice will twist alot of Lagosians who are still deaf and blind to the reality on ground."
2022-10-26 18:41:03+00:00,Champele,@RealOlaudah Are this so called pastors not part of our problem? Scammers
2022-10-26 18:40:41+00:00,Mooreinfinix,"@renoomokri Reno,everybody knows you can never make sense again in your life,and heavens will not allow atiku to https://t.co/561H05a1kk are totally a nobody to make scorn of peter obi.Dont think because atiku bought you thats enough to give you guts to insult the obidient family."
2022-10-26 18:40:37+00:00,iamYhurmy,"Ejo ki nse ejo eni ki ama mooda

......if you know, you know."
2022-10-26 18:40:05+00:00,r_onyewenu,@Nkemchor_ That is what you get when one steal mandate
2022-10-26 18:40:01+00:00,Obidientsuppor1,@Arakunrin02 @Obidientsuppor1
2022-10-26 18:40:00+00:00,tony_nwezza,"Any #Obidient way comment for @fkeyamo and @DeleMomodu matter, i go suspend him or her.
#ObiDients #ObiDatti2023 face front. No time for nonsense. Humans no need put mouth for animal talk"
2022-10-26 18:39:30+00:00,OmotolaJohn3,Grand welcome 🤗😁 https://t.co/jSZOREcU2h
2022-10-26 18:39:03+00:00,OmotolaJohn3,@UgoOsinobi Welcome to Europa 🤝
2022-10-26 18:38:35+00:00,iamYhurmy,"Yoruba ko lokan !!!

Watch this video and have sense for you that is rooting for @officialABAT In the name that he is yoruba.

INEC | 000 Notes | #MartellBox | Abike Dabiri | Onitsha | Ambode | Tambuwal | N500 | King Solomon | Reno | Buhari | #accessbank | Atiku https://t.co/UxBq83TsYz"
2022-10-26 18:38:18+00:00,OkaforMaxi,@Chibekee_04 Lewy! Sorry oh Sorry!
2022-10-26 18:37:52+00:00,obidient_child,@JudeHeavenly 🤣🤣🤣🤣🤣🤣
2022-10-26 18:37:23+00:00,Obidientsuppor1,"Please get your PVC now and Vote Peter Obi of Labour Party so that we can actually get to enjoy the dividends of Democracy. Because if APC or PDP should by any chance win, be ready to practice Kakistocracy.
#PeterObi4President2023 
#LabourParty 
#ObiDients https://t.co/wTL4dzonQ2"
2022-10-26 18:36:28+00:00,alonexta,@jokerike @StFreakingKezy @Iyke28372107 @U_Rochas That’s your business i kuku can’t even comprehend the jagoon you’re spewing so no need
2022-10-26 18:36:21+00:00,Obidientsuppor1,@Arakunrin02 @Obidientsuppor1
2022-10-26 18:36:17+00:00,Miscreantlife1,@drpenking @rutie_xx Only u sabi wetin u talk so.
2022-10-26 18:36:16+00:00,Champele,@Shola2Nautie Sell your propaganda to your fellow Tinubu slaves. Leave us out of your slavery
2022-10-26 18:36:14+00:00,Ecloud_Shelters,"@sylviewatikum I am an Architect with hopes on getting a fully-funded scholarship…
I just want to say that you are doing a great job. More strength to you as you continue flooding our eyes with academic opportunities.
I really appreciate what you are doing.
Keep it up!!"
2022-10-26 18:35:46+00:00,ObidientLPeko,@FinPlanKaluAja1 This Christmas 😆
2022-10-26 18:35:22+00:00,james_nweke,@Kempez2017 OBIDIENT please stop replying this animal https://t.co/vp1bp8glty
2022-10-26 18:34:50+00:00,Champele,@lukemonowolabi @ruffydfire Slave
2022-10-26 18:34:36+00:00,PaschalNwankwo7,"@legitngnews @PeterObi At the mention of Peter Obi there is abundance of JOY 😊❤️
OBIdient family is full of ❤️❤️❤️❤️❤️❤️❤️"
2022-10-26 18:34:24+00:00,Engr_Abdulmalik,"Wata miyar sai a MAQOFTA, OBIdient yaga katin Zabe a hannun Dan AREWA."
2022-10-26 18:33:56+00:00,ogulala,"@THISDAYLIVE Buhari pro-max raise to 1000.
Never shall these afflictions rise again"
2022-10-26 18:33:43+00:00,JamesChanChan3,"@joeljacob202 Ur principal is an empty vessel,may BAT happen to ur generation"
2022-10-26 18:33:41+00:00,TryNaija,2023 elections: the BVAS question and why Nigeria can't afford to lose in the age of tech – Technext https://t.co/PQIbNJk62Z
2022-10-26 18:33:24+00:00,Aile_Tony,@LarryMadowo We don't have a Responsible government
2022-10-26 18:33:10+00:00,harryofido,@Kennysmart348 @NZEEKE @Qdpaper2 Which one your papa get?
2022-10-26 18:32:52+00:00,The_Seeker76,"...the Buhari regime start to chase the limited dollar in circulation instead of paying the stash of Naira they've kept in their overhead tanks/soak aways, village huts/hamlets into banks as required to get the new notes; dollar to Naira will fly higher than an eagle in Himalayas"
2022-10-26 18:32:51+00:00,The_Seeker76,"This man is the most STUPID man in this Buhari regime!

How do you do this at this time when we have much more pertinent &amp; pressing issues?

Is Emefiele feigning ignorance of the likely harshly NEGATIVE impact this act would have on the $ exchange rate?

When all the thieves in.. https://t.co/Z02Ft7rUZR"
2022-10-26 18:32:50+00:00,CurrentucheUche,I can’t see any comment under this your post that supports this your stupid opinion. That makes you a mumu man. https://t.co/17E3eDrlnr
2022-10-26 18:32:35+00:00,UkachukuSamuel,@Jack_ng01 Rivers State don't need any work to be done. They are all Obidient
2022-10-26 18:32:22+00:00,sweetsixtien,@YAIKUUB I tire oh ! As if Obidient movement won't go on without him !
2022-10-26 18:32:17+00:00,Kelechii_Imo,"Dear Mr @PeterObi, I bring you greetings from all of the Obidient Youths of Nigeria. Your Excellency Sir, I understand that you're a very humble individual and you are someone who is easily accessible.1/8 https://t.co/rK8Tadql09"
2022-10-26 18:32:09+00:00,Montero1016,"@ayisat_opeyemi @mindset_tweet His old tweets were exposed here and it shows he was a tribalist and totally Obidient . His own tweets exposed him, not me."
2022-10-26 18:31:48+00:00,LifeHackdemy,"@fkeyamo Una no fit buy domain and hosting? Uncle Festus, this is becoming shameful if u don’t have anyone to tell u"
2022-10-26 18:31:32+00:00,Stkeypoint,"@Tunnykvng @itzbasito Lmaoooo.... Comrade, peace is an option o.."
2022-10-26 18:30:58+00:00,adeleye_titus,@AAdeleke_01 No be you go tell us Wetin we go do.Face osun state.We are obidient
2022-10-26 18:30:44+00:00,MikiChidi,He's fully obidient. https://t.co/m73DCjJNjs
2022-10-26 18:30:03+00:00,Champele,@basket_mouth Clueless CBN. Ndiara
2022-10-26 18:30:02+00:00,Stkeypoint,Inter on Four Goals....
2022-10-26 18:29:59+00:00,Busyhand80,"@instablog9ja Except you look suspicious, no one would stop u from entering camp."
2022-10-26 18:29:52+00:00,Matt_Odili,"@OGersh Thanks for your sacrifice, surely it has gone down to history God bless you great man."
2022-10-26 18:29:33+00:00,Champele,@fkeyamo Two of you are part of our oppressors. Ndiara
2022-10-26 18:29:19+00:00,UgodeyObidient,@bod_republic I have a rare name Mattie wire
2022-10-26 18:29:03+00:00,MikeJamesdoc,@OOlusore 🤣🤣🤣🤣
2022-10-26 18:27:45+00:00,Stkeypoint,@Its4hm4d @AarxnMCFC Love that won't win us games is no love..
2022-10-26 18:27:32+00:00,Cikings,@iamnasboi The lyrical beast from the East
2022-10-26 18:27:23+00:00,victorhabila121,@abati1990 Despite obidient opposition
2022-10-26 18:27:15+00:00,ikoruwhyte,@channelstv Small small table done day shake ... We are waiting for the final movement to OBIDIENT...
2022-10-26 18:27:01+00:00,son_obidient,Please HE Atiku Abubakah collapse your structure and support Peter Obi. PDP crises is becoming too many.
2022-10-26 18:26:47+00:00,engrebube,@yisa_raheem @Makavelli275 Where is that your qudus guy. He's Obidient too?
2022-10-26 18:26:31+00:00,JamesChanChan3,"@kinpelG @ruffydfire Now u have herd what u want to hear ,u are in d UK dictating what will happen in naija  ,it’s better u shush ur mouth"
2022-10-26 18:26:26+00:00,richefe4u,@MaheedMuazu Officer This picture no too gallant like that sha🤦
2022-10-26 18:26:11+00:00,Cikings,@FrankKhalidUK J5
2022-10-26 18:25:42+00:00,Champele,@KcUzoka He no get work
2022-10-26 18:25:41+00:00,CurrentucheUche,"@erujejesanity @IamOhiozojeOhio @AfamDeluxo I agree with your position. The only states in the SW where he may get beyond 25% is Lagos and Oyo. If PO scores up to 25% in all SW States, that’s a good result and PO will definitely win the overall election."
2022-10-26 18:24:36+00:00,Stkeypoint,Lukaku already sweating before being subbed in?
2022-10-26 18:24:34+00:00,goodybag12_,@PrincessUkoko But did you finally let him know that you were obidient all along? @PrincessUkoko
2022-10-26 18:24:33+00:00,richefe4u,@gideonkojo1 @instablog9ja He actually put the money in asusu just that e no go fit collect am back 🤦
2022-10-26 18:24:21+00:00,Biodunbello063,@Odinzz1 @Austinbaron6 @nkumelawrence @Qdpaper2 Obidient with their emotional politics.. Una go learn
2022-10-26 18:23:56+00:00,the_Izuchukwu,@Koromone_K Sexism + misandry + illogical
2022-10-26 18:23:39+00:00,MrAyotee,@rutie_xx Na akamu
2022-10-26 18:23:26+00:00,LifeHackdemy,@woye1 Can black market fx sellers  be stopped for the remainder of the year? Buhari please do this and I’ll forever love you
2022-10-26 18:23:08+00:00,olatayo_farook,I was having a conversation with this Hausa bike man at akute .. I asked if he has pvc .. he said yes .. asked who he is voting for he said peter obi.. Obidients we are doing well..
2022-10-26 18:22:44+00:00,_aCzar,@deoors https://t.co/KpfMmCeDoF
2022-10-26 18:22:39+00:00,jacobceestine,"@DeleFarotimi Tinubu wants to enter aso rock from the back door,  which is not possible."
2022-10-26 18:22:07+00:00,lindadidirellz,"It's high time the come to their Senses and protest. After paying ridiculous sum of money at each bus stop, how much do they even make in a day to fuel and service their buses? How much remains for them to take home. It's so heartbreaking though https://t.co/9ECRKbOinq"
2022-10-26 18:21:45+00:00,___Nnenna,@codedByPedro I'm requesting again to speak
2022-10-26 18:21:29+00:00,ochubaignatius2,@Yhungpapi @ekenyemjohn @AguRobbinson @Qdpaper2 You mean the terrorist that blast church in Owo? The one that Tinubu APC is sponsoring.
2022-10-26 18:21:20+00:00,Godwincreat,@U_Rochas Tinubu will labour in vain. He will waste his resources
2022-10-26 18:21:16+00:00,Perplove_xo,@ToyosiGodwin Is bonus..
2022-10-26 18:21:14+00:00,JABOPTECH,@Johnbosco042 @fkeyamo 🤣🤣
2022-10-26 18:20:52+00:00,oluwakeup_tobi,@mrbayoa1 See this one https://t.co/imMmfObxqG
2022-10-26 18:20:50+00:00,osesisibor,"Isaiah  1:19
 If ye be willing and #obidient, ye shall eat the good of the land:

#obidientmovement"
2022-10-26 18:20:44+00:00,Cohen_8605,"Mr. Obi's candidacy is gaining much traction and I support it. Vote Obi for president.
#ObiDatti2023 
#OBIdientlyYUSful 
#obidientmovement 
#Obidient https://t.co/eFU9FYEf2h"
2022-10-26 18:20:33+00:00,_dee_bee__,@ruffydfire lol....they will never allow him come. That will be the end of his campaign if he should come. It will be such a great disaster.
2022-10-26 18:20:06+00:00,IamI_YouIsYou,"@fkeyamo while you are toiling day and night effectively gathering votes for Tinubu, MC Oloumo and his Army of Agberos are effectively losing votes for Tinubu via the daily EXTORTION of Lagos Motorists. It will rub off on Voters in other States"
2022-10-26 18:20:04+00:00,johntoby007,@channelstv Of what economic value is redesigning the Naira notes to Nigeria? Emefiele and the CBN must answer this to Nigerians.
2022-10-26 18:19:59+00:00,NigeriaLatestN1,‘Obidient’ climbs Mount Kilimanjaro to place LP’s flag https://t.co/7YZUNAmSOE
2022-10-26 18:19:49+00:00,Mulla_Daniel,@BikemXchange @aminsaad @channelstv I Am An OBIdient But I Blame The Parents Of Those Kids. How Do You Keep Bringing In Children Into This Useless Country With A Source Of Livelihood
2022-10-26 18:19:47+00:00,eili_krinis,"Wahala😂😂
#ObiDatti2023 and obedients don gv this guy walk😂😂  trek man! All ur guys are obidient https://t.co/U5SEU3Q7Ar"
2022-10-26 18:19:39+00:00,DopeScientist_,@mrbayoa1 88 odds 22bet.. @mrbayoa1 play and win.. https://t.co/TikFowyELY
2022-10-26 18:19:28+00:00,UkpongUdoffa,Allah bless you all Obidient people. Your Labour of Love for Nigeria will not be in vain. Peter Obi will be victorious come 2023 Presidential election in Nigeria. Labour party Victory acerta. https://t.co/e9gPaMBUQ5
